UNIQUE_CARRIER_NAME,Date,Open,High,Low,Close,Adj Close,Volume
American Airlines Inc.,6/1/2007,35.72,35.96,26.78,30.27,28.54,64379100
American Airlines Inc.,7/1/2007,30.68,36.81,30.38,31.01,29.23,60015000
American Airlines Inc.,8/1/2007,30.73,32.71,24.26,30.95,29.18,50467200
American Airlines Inc.,9/1/2007,30.86,33.96,25.70,26.25,24.75,39961800
American Airlines Inc.,10/1/2007,26.62,33.45,26.00,27.66,26.08,61631800
American Airlines Inc.,11/1/2007,27.25,27.50,18.00,20.77,19.58,71970200
American Airlines Inc.,12/1/2007,21.21,21.21,14.41,14.71,13.87,62582800
American Airlines Inc.,1/1/2008,14.55,14.58,10.18,13.84,13.05,100230100
American Airlines Inc.,2/1/2008,13.98,16.44,12.40,12.40,11.69,54642800
American Airlines Inc.,3/1/2008,12.19,12.96,7.24,8.91,8.40,70380100
American Airlines Inc.,4/1/2008,9.20,9.94,6.10,8.59,8.10,78012700
American Airlines Inc.,5/1/2008,8.65,9.62,3.96,3.96,3.73,112579700
American Airlines Inc.,6/1/2008,4.03,4.77,2.30,2.50,2.36,212179900
American Airlines Inc.,7/1/2008,2.46,5.80,1.45,5.06,4.77,286134300
American Airlines Inc.,8/1/2008,5.30,9.79,4.68,8.49,8.00,361759400
American Airlines Inc.,9/1/2008,9.90,10.46,5.29,6.03,5.68,233673000
American Airlines Inc.,10/1/2008,6.01,10.99,3.16,10.14,9.56,236045600
American Airlines Inc.,11/1/2008,10.54,11.24,4.00,5.96,5.62,154783600
American Airlines Inc.,12/1/2008,5.79,8.05,4.88,7.73,7.29,111437900
American Airlines Inc.,1/1/2009,7.73,9.70,5.39,5.67,5.35,138012100
American Airlines Inc.,2/1/2009,5.62,6.15,2.72,2.85,2.69,127771700
American Airlines Inc.,3/1/2009,2.80,3.46,1.88,2.53,2.39,139975900
American Airlines Inc.,4/1/2009,2.46,5.06,2.44,3.79,3.57,149712300
American Airlines Inc.,5/1/2009,3.96,5.35,2.41,2.58,2.43,196763900
American Airlines Inc.,6/1/2009,2.61,3.20,2.11,2.43,2.29,162758500
American Airlines Inc.,7/1/2009,2.40,3.12,2.00,2.93,2.76,174612400
American Airlines Inc.,8/1/2009,2.98,3.88,2.61,3.40,3.21,207690400
American Airlines Inc.,9/1/2009,3.40,5.60,2.89,4.70,4.43,361210900
American Airlines Inc.,10/1/2009,4.62,4.70,2.95,3.06,2.88,214514800
American Airlines Inc.,11/1/2009,3.12,3.72,2.82,3.69,3.48,146895300
American Airlines Inc.,12/1/2009,3.77,5.40,3.63,4.84,4.56,252434900
American Airlines Inc.,1/1/2010,4.84,5.96,4.47,5.31,5.01,262480900
American Airlines Inc.,2/1/2010,5.43,7.40,5.35,7.33,6.91,230715100
American Airlines Inc.,3/1/2010,7.41,8.17,6.81,7.35,6.93,173820100
American Airlines Inc.,4/1/2010,7.37,7.87,6.27,7.07,6.67,326723600
American Airlines Inc.,5/1/2010,7.21,8.97,5.70,8.83,8.32,262008300
American Airlines Inc.,6/1/2010,8.64,10.87,8.16,8.61,8.12,239865600
American Airlines Inc.,7/1/2010,8.62,11.15,8.02,10.85,10.23,200482300
American Airlines Inc.,8/1/2010,11.00,11.40,8.40,9.04,8.52,169127000
American Airlines Inc.,9/1/2010,9.33,10.17,8.51,9.25,8.72,129319900
American Airlines Inc.,10/1/2010,9.29,12.24,8.94,11.79,11.11,140380600
American Airlines Inc.,11/1/2010,11.88,12.26,10.51,11.16,10.52,105905700
American Airlines Inc.,12/1/2010,11.34,11.43,9.80,10.01,9.44,91317200
American Airlines Inc.,1/1/2011,10.11,11.56,9.67,9.92,9.35,137974100
American Airlines Inc.,2/1/2011,9.97,10.21,8.16,8.61,8.12,180533900
American Airlines Inc.,3/1/2011,8.56,9.38,7.71,8.71,8.21,176860200
American Airlines Inc.,4/1/2011,9.08,9.16,7.76,9.09,8.57,118655300
American Airlines Inc.,5/1/2011,9.24,10.35,8.98,9.10,8.58,145480000
American Airlines Inc.,6/1/2011,9.08,9.34,7.94,8.91,8.40,141200400
American Airlines Inc.,7/1/2011,9.02,9.15,5.77,6.24,5.88,139132400
American Airlines Inc.,8/1/2011,6.40,6.43,4.95,5.59,5.27,196161700
American Airlines Inc.,9/1/2011,5.54,6.57,4.68,5.50,5.19,168818400
American Airlines Inc.,10/1/2011,5.44,6.48,4.53,5.77,5.44,137641800
American Airlines Inc.,11/1/2011,5.57,5.73,3.96,4.72,4.45,132293300
American Airlines Inc.,12/1/2011,4.90,6.23,4.82,5.07,4.78,150580600
American Airlines Inc.,1/1/2012,5.20,8.79,4.97,8.44,7.96,185238100
American Airlines Inc.,2/1/2012,8.47,9.91,6.90,7.41,6.99,180522000
American Airlines Inc.,3/1/2012,7.45,7.97,6.78,7.59,7.16,157353600
American Airlines Inc.,4/1/2012,7.59,10.44,7.41,10.26,9.67,182375100
American Airlines Inc.,5/1/2012,10.28,13.36,9.65,13.22,12.46,187875000
American Airlines Inc.,6/1/2012,13.01,13.80,11.12,13.33,12.57,194296500
American Airlines Inc.,7/1/2012,13.43,14.51,10.59,11.46,10.80,196980100
American Airlines Inc.,8/1/2012,11.29,11.75,9.74,10.66,10.05,172003900
American Airlines Inc.,9/1/2012,10.61,12.48,10.15,10.46,9.86,138223400
American Airlines Inc.,10/1/2012,10.35,12.63,10.32,12.18,11.48,119547300
American Airlines Inc.,11/1/2012,12.17,13.19,11.52,12.89,12.15,114252000
American Airlines Inc.,12/1/2012,12.92,13.75,11.97,13.50,12.73,113671300
American Airlines Inc.,1/1/2013,13.72,15.64,13.60,14.28,13.46,148165800
American Airlines Inc.,2/1/2013,14.43,15.40,12.70,13.43,12.66,193396500
American Airlines Inc.,3/1/2013,13.37,17.43,13.32,16.97,16.00,187166700
American Airlines Inc.,4/1/2013,17.02,17.13,15.03,16.90,15.93,152135500
American Airlines Inc.,5/1/2013,16.91,19.70,16.60,17.57,16.56,127394000
American Airlines Inc.,6/1/2013,17.54,18.20,15.59,16.42,15.48,104045500
American Airlines Inc.,7/1/2013,16.50,19.49,16.04,19.35,18.24,117959400
American Airlines Inc.,8/1/2013,19.44,19.59,15.28,16.16,15.23,218655000
American Airlines Inc.,9/1/2013,16.38,19.48,16.11,18.96,17.87,90979900
American Airlines Inc.,10/1/2013,18.98,23.16,18.98,21.97,20.71,125759100
American Airlines Inc.,11/1/2013,22.04,25.49,21.60,23.48,22.14,245060000
American Airlines Inc.,12/1/2013,23.55,27.20,21.45,25.25,23.80,326931400
American Airlines Inc.,1/1/2014,25.07,34.20,25.06,33.55,31.63,290291800
American Airlines Inc.,2/1/2014,33.95,37.28,33.05,36.93,34.82,197511500
American Airlines Inc.,3/1/2014,36.17,39.88,35.02,36.60,34.50,194519600
American Airlines Inc.,4/1/2014,36.95,38.90,31.86,35.07,33.06,256325500
American Airlines Inc.,5/1/2014,35.86,40.33,35.47,40.16,37.86,193159300
American Airlines Inc.,6/1/2014,40.00,44.88,38.85,42.96,40.50,335502400
American Airlines Inc.,7/1/2014,43.44,44.00,37.90,38.85,36.63,265201400
American Airlines Inc.,8/1/2014,38.75,41.00,35.23,38.88,36.75,178929000
American Airlines Inc.,9/1/2014,39.00,40.54,34.34,35.48,33.53,200541700
American Airlines Inc.,10/1/2014,34.72,41.75,28.10,41.35,39.08,473677700
American Airlines Inc.,11/1/2014,41.44,49.45,41.43,48.53,45.98,222774700
American Airlines Inc.,12/1/2014,49.00,54.64,46.05,53.63,50.81,314636000
American Airlines Inc.,1/1/2015,54.28,56.20,48.10,49.08,46.50,276810300
American Airlines Inc.,2/1/2015,48.58,52.20,45.95,47.90,45.39,208335500
American Airlines Inc.,3/1/2015,48.20,56.05,46.47,52.78,50.11,396784200
American Airlines Inc.,4/1/2015,51.10,53.47,46.88,48.29,45.85,235685400
American Airlines Inc.,5/1/2015,48.65,50.30,41.32,42.37,40.31,256703000
American Airlines Inc.,6/1/2015,42.61,44.38,38.45,39.94,38.00,301070200
American Airlines Inc.,7/1/2015,40.65,43.81,37.80,40.10,38.15,256056700
American Airlines Inc.,8/1/2015,40.24,44.45,34.10,38.98,37.08,216640500
American Airlines Inc.,9/1/2015,38.63,44.59,37.72,38.83,37.03,221863000
American Airlines Inc.,10/1/2015,38.50,46.77,37.42,46.22,44.07,232605200
American Airlines Inc.,11/1/2015,46.20,47.09,40.45,41.26,39.35,138396700
American Airlines Inc.,12/1/2015,41.47,46.49,40.70,42.35,40.47,170635500
American Airlines Inc.,1/1/2016,41.29,42.74,36.20,38.99,37.26,237116300
American Airlines Inc.,2/1/2016,39.00,41.60,34.76,41.00,39.18,184042100
American Airlines Inc.,3/1/2016,41.44,43.78,40.05,41.01,39.30,164027400
American Airlines Inc.,4/1/2016,40.13,41.76,34.10,34.69,33.24,206583200
American Airlines Inc.,5/1/2016,34.99,35.17,30.99,31.91,30.58,204486800
American Airlines Inc.,6/1/2016,31.94,33.58,24.85,28.31,27.21,274246800
American Airlines Inc.,7/1/2016,28.26,36.74,27.12,35.50,34.12,248242900
American Airlines Inc.,8/1/2016,35.54,37.35,33.00,36.30,34.89,181408000
American Airlines Inc.,9/1/2016,36.53,39.52,33.90,36.61,35.29,162097000
American Airlines Inc.,10/1/2016,36.46,40.93,36.33,40.60,39.13,176374300
American Airlines Inc.,11/1/2016,40.51,47.14,39.24,46.44,44.76,148407700
American Airlines Inc.,12/1/2016,46.20,50.64,45.58,46.69,45.12,122809500
American Airlines Inc.,1/1/2017,47.28,50.00,43.74,44.25,42.76,147225500
American Airlines Inc.,2/1/2017,44.75,48.05,43.57,46.36,44.80,110360400
American Airlines Inc.,3/1/2017,46.79,48.14,39.21,42.30,40.97,177943800
American Airlines Inc.,4/1/2017,42.33,47.39,40.82,42.62,41.28,136320900
American Airlines Inc.,5/1/2017,42.76,48.82,42.01,48.41,46.88,130914100
American Airlines Inc.,6/1/2017,48.50,51.95,48.01,50.32,48.84,133266700
American Airlines Inc.,7/1/2017,50.78,54.48,48.73,50.44,48.96,111659200
American Airlines Inc.,8/1/2017,51.13,52.00,42.67,44.74,43.42,122959600
American Airlines Inc.,9/1/2017,44.85,48.60,42.61,47.49,46.19,131313700
American Airlines Inc.,10/1/2017,47.52,53.74,46.79,46.82,45.53,118566100
American Airlines Inc.,11/1/2017,48.00,51.16,45.27,50.49,49.10,73187100
American Airlines Inc.,12/1/2017,49.67,53.47,48.69,52.03,50.71,80010600
American Airlines Inc.,1/1/2018,52.33,59.08,51.90,54.32,52.94,121867900
American Airlines Inc.,2/1/2018,54.00,55.60,46.33,54.25,52.88,91995200
American Airlines Inc.,3/1/2018,54.14,57.44,50.05,51.96,50.74,82819400
American Airlines Inc.,4/1/2018,51.77,53.08,40.65,42.93,41.92,140641600
American Airlines Inc.,5/1/2018,42.86,45.82,41.47,43.54,42.52,130062500
American Airlines Inc.,6/1/2018,44.05,45.02,37.06,37.96,37.16,125838500
American Airlines Inc.,7/1/2018,37.74,40.86,35.64,39.54,38.70,159727500
American Airlines Inc.,8/1/2018,39.38,41.04,36.42,40.48,39.62,127662600
American Airlines Inc.,9/1/2018,40.32,43.89,38.15,41.33,40.56,116498600
American Airlines Inc.,10/1/2018,41.41,41.75,30.24,35.08,34.43,273883500
American Airlines Inc.,11/1/2018,35.30,40.20,34.84,40.16,39.41,182750300
American Airlines Inc.,12/1/2018,40.57,40.58,29.59,32.11,31.60,165850500
American Airlines Inc.,1/1/2019,31.46,37.08,28.81,35.77,35.20,212732200
American Airlines Inc.,2/1/2019,35.77,37.23,34.77,35.63,35.06,128453000
American Airlines Inc.,3/1/2019,35.58,35.96,29.97,31.76,31.34,152767200
American Airlines Inc.,4/1/2019,31.98,35.24,31.70,34.18,33.73,128667400
American Airlines Inc.,5/1/2019,34.30,34.90,27.11,27.23,26.87,133158400
American Airlines Inc.,6/1/2019,27.12,33.81,27.02,32.61,32.27,124909600
American Airlines Inc.,7/1/2019,33.14,34.99,30.21,30.51,30.19,128999900
American Airlines Inc.,8/1/2019,30.43,30.57,24.23,26.31,26.04,168599300
American Airlines Inc.,9/1/2019,26.16,30.34,25.95,26.97,26.78,141809000
American Airlines Inc.,10/1/2019,27.08,31.67,24.51,30.06,29.85,193264300
American Airlines Inc.,11/1/2019,30.30,31.58,27.84,28.74,28.54,115120700
American Airlines Inc.,12/1/2019,28.79,29.81,26.68,28.68,28.57,133826900
American Airlines Inc.,1/1/2020,28.98,29.30,25.37,26.84,26.74,226705600
American Airlines Inc.,2/1/2020,26.93,30.78,18.77,19.05,18.98,262905900
American Airlines Inc.,3/1/2020,19.05,19.79,10.01,12.19,12.19,1304401000
American Airlines Inc.,4/1/2020,11.45,13.40,9.09,12.01,12.01,1750440700
American Airlines Inc.,5/1/2020,11.41,12.55,8.25,10.50,10.50,1374266000
American Airlines Inc.,6/1/2020,10.79,22.80,10.62,13.07,13.07,3103539000
American Airlines Inc.,7/1/2020,13.48,14.29,10.80,11.12,11.12,1632046000
American Airlines Inc.,8/1/2020,11.07,15.10,10.71,13.05,13.05,1490615900
American Airlines Inc.,9/1/2020,12.86,14.16,11.22,12.29,12.29,1199512900
American Airlines Inc.,10/1/2020,12.45,13.68,10.63,11.28,11.28,1349366200
American Airlines Inc.,11/1/2020,11.32,15.56,10.87,14.13,14.13,1700021700
American Airlines Inc.,12/1/2020,14.42,18.63,13.85,15.77,15.77,1859647300
American Airlines Inc.,1/1/2021,15.85,21.77,14.71,17.17,17.17,1444224200
American Airlines Inc.,2/1/2021,17.25,22.44,16.33,20.94,20.94,892994900
American Airlines Inc.,3/1/2021,21.75,26.09,18.94,23.90,23.90,1077197000
American Airlines Inc.,4/1/2021,24.02,24.85,19.64,21.72,21.72,740659000
American Airlines Inc.,5/1/2021,21.87,24.82,20.62,24.24,24.24,675687600
American Airlines Inc.,6/1/2021,24.68,26.04,20.94,21.21,21.21,617245100
American Airlines Inc.,7/1/2021,21.47,22.16,18.28,20.38,20.38,687318800
American Airlines Inc.,8/1/2021,20.49,21.49,18.29,19.94,19.94,645704700
American Airlines Inc.,9/1/2021,20.01,22.19,18.64,20.52,20.52,684885900
American Airlines Inc.,10/1/2021,21.00,22.08,18.85,19.20,19.20,574168900
American Airlines Inc.,11/1/2021,19.09,22.35,16.90,17.69,17.69,715400700
American Airlines Inc.,12/1/2021,17.94,18.87,16.15,17.96,17.96,899699400
American Airlines Inc.,1/1/2022,18.23,19.76,14.91,16.47,16.47,814025900
American Airlines Inc.,2/1/2022,16.56,19.11,15.48,17.25,17.25,761641100
American Airlines Inc.,3/1/2022,16.97,18.45,12.44,18.25,18.25,1207906400
American Airlines Inc.,4/1/2022,18.30,21.42,16.37,18.77,18.77,770056000
American Airlines Inc.,5/1/2022,18.75,19.64,15.09,17.87,17.87,674796200
American Airlines Inc.,6/1/2022,18.07,18.10,11.93,12.68,12.68,800097200
American Airlines Inc.,7/1/2022,12.78,15.42,12.52,13.71,13.71,740962700
American Airlines Inc.,8/1/2022,13.67,15.71,12.96,12.99,12.99,577818400
American Airlines Inc.,9/1/2022,12.87,14.67,11.85,12.04,12.04,689436500
American Airlines Inc.,10/1/2022,12.02,14.48,11.65,14.18,14.18,804686600
American Airlines Inc.,11/1/2022,14.44,15.18,13.20,14.43,14.43,524101400
American Airlines Inc.,12/1/2022,14.46,14.74,12.23,12.72,12.72,524327900
American Airlines Inc.,1/1/2023,12.91,17.64,12.53,16.14,16.14,678415500
American Airlines Inc.,2/1/2023,16.04,17.44,15.36,15.98,15.98,377967600
American Airlines Inc.,3/1/2023,15.93,16.80,13.36,14.75,14.75,474716700
American Airlines Inc.,4/1/2023,14.52,14.62,12.65,13.64,13.64,580831800
American Airlines Inc.,5/1/2023,13.60,15.11,13.35,14.78,14.78,522112900
American Airlines Inc.,6/1/2023,14.87,17.99,14.61,17.94,17.94,459943700
American Airlines Inc.,7/1/2023,17.86,19.08,16.19,16.75,16.75,491899400
American Airlines Inc.,8/1/2023,16.54,16.54,14.42,14.73,14.73,515280700
American Airlines Inc.,9/1/2023,14.80,14.84,12.50,12.81,12.81,538285100
American Airlines Inc.,10/1/2023,12.84,13.10,10.86,11.15,11.15,956470000
American Airlines Inc.,11/1/2023,11.11,12.77,10.98,12.43,12.43,669098000
American Airlines Inc.,12/1/2023,12.46,14.67,12.44,13.74,13.74,670107800
American Airlines Inc.,1/1/2024,13.65,15.84,12.78,14.23,14.23,938715300
American Airlines Inc.,2/1/2024,14.35,15.79,13.87,15.68,15.68,567758400
American Airlines Inc.,3/1/2024,15.70,16.15,13.78,15.35,15.35,584440100
American Airlines Inc.,4/1/2024,15.42,15.61,12.72,13.51,13.51,764854200
American Airlines Inc.,5/1/2024,13.50,15.36,11.25,11.50,11.50,765144100
American Airlines Inc.,6/1/2024,11.60,11.95,10.96,11.33,11.33,601188700
American Airlines Inc.,7/1/2024,11.33,11.41,9.76,10.64,10.64,855739400
American Airlines Inc.,8/1/2024,10.65,10.89,9.07,10.62,10.62,650402100
American Airlines Inc.,9/1/2024,10.52,11.98,10.43,11.24,11.24,819590400
American Airlines Inc.,10/1/2024,11.27,12.47,10.57,12.03,12.03,366092900
American Airlines Inc.,10/15/2024,12.12,12.47,12.00,12.03,12.03,36276830
Delta Air Lines Inc.,6/1/2007,19.10,19.89,18.02,19.70,17.23,80677500
Delta Air Lines Inc.,7/1/2007,19.57,21.80,17.32,17.82,15.58,91511400
Delta Air Lines Inc.,8/1/2007,18.00,19.50,14.94,16.88,14.76,79576300
Delta Air Lines Inc.,9/1/2007,17.04,18.34,15.90,17.95,15.70,42781800
Delta Air Lines Inc.,10/1/2007,18.00,21.05,17.81,20.80,18.19,77783500
Delta Air Lines Inc.,11/1/2007,20.45,21.10,16.20,19.76,17.28,103365300
Delta Air Lines Inc.,12/1/2007,19.75,20.00,14.04,14.89,13.02,75324400
Delta Air Lines Inc.,1/1/2008,14.73,17.00,11.50,16.82,14.71,123823500
Delta Air Lines Inc.,2/1/2008,16.80,18.99,13.24,13.35,11.67,86989700
Delta Air Lines Inc.,3/1/2008,13.27,14.60,7.94,8.60,7.52,145022500
Delta Air Lines Inc.,4/1/2008,8.94,10.89,6.50,8.51,7.44,259364300
Delta Air Lines Inc.,5/1/2008,8.64,9.02,5.37,6.15,5.38,217144800
Delta Air Lines Inc.,6/1/2008,6.25,7.03,4.80,5.70,4.98,294082900
Delta Air Lines Inc.,7/1/2008,5.47,8.79,4.00,7.54,6.59,414284600
Delta Air Lines Inc.,8/1/2008,7.81,10.26,6.92,8.13,7.11,366022300
Delta Air Lines Inc.,9/1/2008,9.32,10.10,6.46,7.45,6.52,413846300
Delta Air Lines Inc.,10/1/2008,7.64,11.90,5.10,10.98,9.60,434949100
Delta Air Lines Inc.,11/1/2008,11.14,12.00,6.29,8.81,7.70,255987000
Delta Air Lines Inc.,12/1/2008,8.60,11.64,7.80,11.46,10.02,249927900
Delta Air Lines Inc.,1/1/2009,11.31,12.65,6.74,6.90,6.03,268512000
Delta Air Lines Inc.,2/1/2009,7.09,7.67,4.86,5.03,4.40,275129100
Delta Air Lines Inc.,3/1/2009,4.85,6.45,3.51,5.63,4.92,302426500
Delta Air Lines Inc.,4/1/2009,5.52,8.27,5.36,6.17,5.40,329175000
Delta Air Lines Inc.,5/1/2009,6.28,7.88,5.40,5.81,5.08,285442300
Delta Air Lines Inc.,6/1/2009,6.09,7.25,5.31,5.79,5.06,273395900
Delta Air Lines Inc.,7/1/2009,5.82,6.95,5.56,6.93,6.06,236887900
Delta Air Lines Inc.,8/1/2009,7.04,7.79,6.55,7.22,6.31,203721800
Delta Air Lines Inc.,9/1/2009,7.12,9.88,6.74,8.96,7.84,317881100
Delta Air Lines Inc.,10/1/2009,8.95,9.20,6.92,7.14,6.24,277153900
Delta Air Lines Inc.,11/1/2009,7.14,8.19,6.78,8.19,7.16,155565700
Delta Air Lines Inc.,12/1/2009,8.31,12.08,8.20,11.38,9.95,326898000
Delta Air Lines Inc.,1/1/2010,11.22,13.73,10.95,12.23,10.70,334450000
Delta Air Lines Inc.,2/1/2010,12.37,13.21,10.93,12.92,11.30,215161100
Delta Air Lines Inc.,3/1/2010,12.93,14.90,12.33,14.59,12.76,236270900
Delta Air Lines Inc.,4/1/2010,14.63,14.94,11.95,12.08,10.56,320889200
Delta Air Lines Inc.,5/1/2010,12.30,14.48,10.90,13.58,11.88,291751900
Delta Air Lines Inc.,6/1/2010,13.31,14.50,11.24,11.75,10.28,242373500
Delta Air Lines Inc.,7/1/2010,11.97,12.40,10.40,11.88,10.39,214598200
Delta Air Lines Inc.,8/1/2010,12.08,12.80,9.60,10.46,9.15,190329500
Delta Air Lines Inc.,9/1/2010,10.83,12.00,10.40,11.64,10.18,163448700
Delta Air Lines Inc.,10/1/2010,11.75,14.10,10.96,13.89,12.15,230192000
Delta Air Lines Inc.,11/1/2010,13.90,14.54,12.87,13.68,11.96,206887700
Delta Air Lines Inc.,12/1/2010,13.96,14.10,12.15,12.60,11.02,198093300
Delta Air Lines Inc.,1/1/2011,12.69,13.21,11.11,11.67,10.21,324281300
Delta Air Lines Inc.,2/1/2011,11.75,12.13,10.37,11.24,9.83,341922300
Delta Air Lines Inc.,3/1/2011,11.26,11.64,9.71,9.80,8.57,452248800
Delta Air Lines Inc.,4/1/2011,9.89,10.70,8.91,10.38,9.08,375167700
Delta Air Lines Inc.,5/1/2011,10.66,11.60,9.91,10.08,8.81,331129700
Delta Air Lines Inc.,6/1/2011,10.08,10.18,9.10,9.17,8.02,295128600
Delta Air Lines Inc.,7/1/2011,9.24,9.41,7.28,7.89,6.90,318176700
Delta Air Lines Inc.,8/1/2011,8.20,8.24,6.41,7.53,6.58,397106500
Delta Air Lines Inc.,9/1/2011,7.55,8.57,7.06,7.50,6.56,242961900
Delta Air Lines Inc.,10/1/2011,7.39,8.98,6.64,8.52,7.45,269119600
Delta Air Lines Inc.,11/1/2011,8.20,8.50,7.08,8.12,7.10,263450700
Delta Air Lines Inc.,12/1/2011,8.04,9.13,7.93,8.09,7.07,232763800
Delta Air Lines Inc.,1/1/2012,8.23,10.88,7.83,10.55,9.23,264433700
Delta Air Lines Inc.,2/1/2012,10.68,11.58,9.40,9.81,8.58,211720500
Delta Air Lines Inc.,3/1/2012,9.80,10.28,9.07,9.92,8.68,277353800
Delta Air Lines Inc.,4/1/2012,9.88,11.12,9.78,10.96,9.58,224817200
Delta Air Lines Inc.,5/1/2012,11.14,12.25,10.03,12.10,10.58,292242800
Delta Air Lines Inc.,6/1/2012,12.02,12.04,9.89,10.95,9.58,291373700
Delta Air Lines Inc.,7/1/2012,11.11,11.25,9.08,9.65,8.44,265618800
Delta Air Lines Inc.,8/1/2012,9.49,9.93,8.46,8.65,7.56,277357400
Delta Air Lines Inc.,9/1/2012,8.66,9.70,8.42,9.16,8.01,200072700
Delta Air Lines Inc.,10/1/2012,9.12,10.49,9.11,9.63,8.42,215469500
Delta Air Lines Inc.,11/1/2012,9.64,10.50,9.21,10.00,8.74,186004300
Delta Air Lines Inc.,12/1/2012,9.99,12.05,9.50,11.87,10.38,260632000
Delta Air Lines Inc.,1/1/2013,12.07,14.20,11.97,13.89,12.15,306972100
Delta Air Lines Inc.,2/1/2013,13.97,14.90,13.16,14.27,12.48,235243800
Delta Air Lines Inc.,3/1/2013,14.26,17.25,14.26,16.51,14.44,238636500
Delta Air Lines Inc.,4/1/2013,16.43,17.33,13.94,17.14,14.99,376827200
Delta Air Lines Inc.,5/1/2013,17.26,19.43,16.68,18.01,15.75,266439500
Delta Air Lines Inc.,6/1/2013,18.12,19.05,16.94,18.71,16.36,179688400
Delta Air Lines Inc.,7/1/2013,18.80,22.01,18.30,21.23,18.57,200654800
Delta Air Lines Inc.,8/1/2013,21.53,22.05,18.53,19.73,17.25,307844600
Delta Air Lines Inc.,9/1/2013,20.05,24.10,19.57,23.59,20.69,524337300
Delta Air Lines Inc.,10/1/2013,23.68,26.72,23.63,26.38,23.14,313710900
Delta Air Lines Inc.,11/1/2013,26.46,29.44,26.05,28.98,25.42,263298600
Delta Air Lines Inc.,12/1/2013,29.00,29.42,26.40,27.47,24.15,249242500
Delta Air Lines Inc.,1/1/2014,27.26,32.92,27.26,30.61,26.91,306830600
Delta Air Lines Inc.,2/1/2014,30.64,33.95,29.12,33.21,29.19,218743500
Delta Air Lines Inc.,3/1/2014,32.39,35.85,31.90,34.65,30.52,243481200
Delta Air Lines Inc.,4/1/2014,34.93,37.47,30.54,36.83,32.44,277516500
Delta Air Lines Inc.,5/1/2014,37.00,40.69,36.56,39.91,35.15,188943700
Delta Air Lines Inc.,6/1/2014,40.14,42.66,38.04,38.72,34.15,283535800
Delta Air Lines Inc.,7/1/2014,39.00,40.41,34.77,37.46,33.04,317442000
Delta Air Lines Inc.,8/1/2014,37.38,40.77,34.59,39.58,34.91,193088500
Delta Air Lines Inc.,9/1/2014,39.80,40.97,35.18,36.15,31.97,232775300
Delta Air Lines Inc.,10/1/2014,35.35,40.40,30.12,40.23,35.58,500833200
Delta Air Lines Inc.,11/1/2014,40.28,47.19,40.23,46.67,41.27,222572900
Delta Air Lines Inc.,12/1/2014,46.55,50.16,43.90,49.19,43.59,274485500
Delta Air Lines Inc.,1/1/2015,49.92,51.06,44.47,47.31,41.92,237076100
Delta Air Lines Inc.,2/1/2015,47.10,48.27,43.35,44.52,39.45,254968300
Delta Air Lines Inc.,3/1/2015,44.52,47.63,42.60,44.96,39.92,250312400
Delta Air Lines Inc.,4/1/2015,43.67,47.38,41.02,44.64,39.64,248219300
Delta Air Lines Inc.,5/1/2015,44.81,47.98,41.72,42.92,38.11,265764600
Delta Air Lines Inc.,6/1/2015,43.21,44.79,38.97,41.08,36.55,254316900
Delta Air Lines Inc.,7/1/2015,41.75,46.64,38.81,44.34,39.45,241314400
Delta Air Lines Inc.,8/1/2015,44.68,48.30,34.61,43.78,38.95,206432300
Delta Air Lines Inc.,9/1/2015,43.95,48.18,43.30,44.87,40.04,185918900
Delta Air Lines Inc.,10/1/2015,44.71,51.66,43.35,50.84,45.37,212276100
Delta Air Lines Inc.,11/1/2015,50.90,52.00,46.37,46.46,41.46,161461800
Delta Air Lines Inc.,12/1/2015,46.81,52.77,46.58,50.69,45.36,196595800
Delta Air Lines Inc.,1/1/2016,49.42,49.75,42.42,44.29,39.63,237549100
Delta Air Lines Inc.,2/1/2016,44.73,49.45,40.03,48.24,43.16,207000600
Delta Air Lines Inc.,3/1/2016,48.73,50.50,46.01,48.68,43.69,179764700
Delta Air Lines Inc.,4/1/2016,47.50,49.80,41.22,41.67,37.40,220586000
Delta Air Lines Inc.,5/1/2016,42.11,44.66,40.64,43.46,39.01,213295600
Delta Air Lines Inc.,6/1/2016,43.46,43.71,32.60,36.43,32.80,286189400
Delta Air Lines Inc.,7/1/2016,36.41,41.35,34.08,38.75,34.89,235529600
Delta Air Lines Inc.,8/1/2016,38.92,39.51,35.84,36.75,33.09,220496600
Delta Air Lines Inc.,9/1/2016,37.00,40.23,36.32,39.36,35.64,199614800
Delta Air Lines Inc.,10/1/2016,39.25,42.41,37.91,41.77,37.82,238857100
Delta Air Lines Inc.,11/1/2016,41.84,49.41,41.55,48.18,43.62,205692000
Delta Air Lines Inc.,12/1/2016,47.96,52.76,47.59,49.19,44.74,153611800
Delta Air Lines Inc.,1/1/2017,49.37,52.00,46.57,47.24,42.97,165064700
Delta Air Lines Inc.,2/1/2017,47.48,51.96,46.48,49.93,45.42,133429300
Delta Air Lines Inc.,3/1/2017,50.41,51.87,44.47,45.96,41.97,215936500
Delta Air Lines Inc.,4/1/2017,45.96,47.55,43.81,45.44,41.50,173916400
Delta Air Lines Inc.,5/1/2017,45.59,50.95,45.40,49.13,44.87,163479400
Delta Air Lines Inc.,6/1/2017,49.32,54.53,49.30,53.74,49.28,175868300
