YEAR,QUARTER,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,CARRIER_GROUP_NEW,Open,High,Low,Close,Adj Close,Volume
2007,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,11.55,12.08,9.72,11.75,11.75,410181000
2007,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,11.84,11.99,8.53,9.22,9.22,296725400
2007,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,9.23,9.98,5.9,5.9,5.9,398241400
2008,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,5.94,7.33,4.3,5.8,5.8,365973200
2008,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,5.9,5.99,3.52,3.73,3.73,407950700
2008,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,3.63,6.75,3.04,4.95,4.95,539754200
2008,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,4.99,7.2,3.09,7.1,7.1,352026000
2009,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,6.92,7.74,2.81,3.65,3.65,387138400
2009,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,3.51,6.4,3.44,4.27,4.27,579448700
2009,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,4.32,6.87,4.08,5.98,5.98,486838500
2009,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,5.96,6.39,4.74,5.45,5.45,415573000
2010,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,5.54,6.03,4.64,5.58,5.58,446461600
2010,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,5.65,6.95,5.14,5.49,5.49,537308900
2010,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,5.52,6.75,5.21,6.69,6.69,288416900
2010,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,6.66,7.6,6.31,6.61,6.61,322162700
2011,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,6.71,7.13,5.44,6.27,6.27,385303000
2011,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,6.32,6.38,5.35,6.1,6.1,308249600
2011,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,6.15,6.26,3.86,4.09,4.09,346951800
2011,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,4.1,5.65,3.4,5.2,5.2,339522900
2012,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,5.33,6.32,4.73,4.89,4.89,392589200
2012,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,4.92,5.44,4.06,5.3,5.3,321960200
2012,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,5.35,5.94,4.76,4.8,4.8,258340400
2012,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,4.83,5.99,4.77,5.72,5.72,199305100
2013,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,5.89,7.01,5.7,6.9,6.9,232029700
2013,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,6.89,7.28,5.95,6.29,6.29,268513600
2013,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,6.3,6.93,6.04,6.67,6.67,204247000
2013,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,6.66,9.2,6.57,8.54,8.54,381151200
2014,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,8.56,9.45,8.2,8.69,8.69,399656700
2014,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,8.7,11.12,7.61,10.85,10.85,526100400
2014,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,10.84,12.83,10.17,10.62,10.62,485312500
2014,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,10.37,16.209999,9.38,15.86,15.86,600408000
2015,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,16.129999,19.6,14.13,19.25,19.25,454500800
2015,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,19.1,22.4,18.33,20.76,20.76,608322600
2015,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,21.16,27.360001,16.26,25.77,25.77,509215800
2015,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,25.65,27.09,22.5,22.65,22.65,425717200
2016,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,22.040001,23.67,18.51,21.120001,21.120001,449419600
2016,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,21,21.540001,14.76,16.559999,16.559999,404229200
2016,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,16.459999,18.940001,15.7,17.24,17.24,386880300
2016,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,17.17,23.120001,16.85,22.42,22.42,380002600
2017,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,22.66,23.15,18.709999,20.610001,20.610001,428654700
2017,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,20.65,23.370001,20.309999,22.83,22.83,309774100
2017,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,22.870001,24.129999,18.049999,18.530001,18.530001,352316000
2017,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,18.559999,22.74,18.370001,22.34,22.34,353944100
2018,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,22.370001,23.08,19.23,20.32,20.32,293640700
2018,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,20.32,20.82,18.530001,18.98,18.98,313191300
2018,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,18.85,20.139999,17.1,19.360001,19.360001,299444700
2018,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,19.41,19.719999,15.19,16.059999,16.059999,321968000
2019,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,15.8,18.5,15.29,16.360001,16.360001,286551900
2019,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,16.49,19.68,16.299999,18.49,18.49,289711200
2019,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,18.690001,19.83,16.25,16.75,16.75,276227400
2019,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,16.790001,19.93,15.87,18.719999,18.719999,287037200
2020,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,18.9,21.65,6.61,8.95,8.95,614760300
2020,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,8.3,15.62,7.22,10.9,10.9,1144412200
2020,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,11.32,13.28,9.72,11.33,11.33,628217500
2020,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,11.51,16.35,10.95,14.54,14.54,634761300
2021,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,14.65,21.73,13.94,20.34,20.34,574773100
2021,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,20.32,21.959999,16.620001,16.780001,16.780001,428039700
2021,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,16.92,17.360001,13.93,15.29,15.29,471325200
2021,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,15.72,16.65,12.86,14.24,14.24,475285600
2022,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,14.32,16.389999,11.37,14.95,14.95,519355900
2022,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,15.02,15.19,7.99,8.37,8.37,735890500
2022,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,8.43,9.35,6.52,6.63,6.63,723456500
2022,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,6.67,8.35,6.18,6.48,6.48,665177000
2023,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,6.64,9.35,6.4,7.28,7.28,535938100
2023,2,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,7.14,8.95,6.68,8.86,8.86,641370500
2023,3,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,8.88,9.45,4.34,4.6,4.6,1096238700
2023,4,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,4.58,5.94,3.42,5.55,5.55,967023200
2024,1,B6,20409,JetBlue Airways,B6,JetBlue Airways,3,5.49,7.55,4.53,7.42,7.42,1080585400
1995,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.358025,3.950617,3.234568,3.530864,3.062329,247408435
1995,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.530864,5.08642,3.481481,4.716049,4.092147,250323923
1995,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,4.691358,5.901235,4.666667,4.962963,4.306396,244836172
1995,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,4.987654,5.160494,3.901235,4.54321,3.9437,184974645
1996,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,4.54321,6.518519,4.37037,5.876543,5.104798,258990417
1996,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,5.82716,6.567901,5.08642,5.753086,4.999339,249770089
1996,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,5.728395,5.728395,4.222222,4.518519,3.928245,223774658
1996,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,4.518519,5.135802,4.074074,4.345679,3.777987,275450632
1997,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,4.419753,4.938272,4.197531,4.37037,3.802823,179864559
1997,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,4.395062,5.530864,4.246914,5.111111,4.449317,225480718
1997,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,5.333333,6.555556,5.135802,6.320988,5.504854,236585822
1997,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,6.419753,7.777778,5.580247,7.296296,6.354238,222144371
1998,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,7.37037,9.518519,6.814815,8.759259,7.631475,243081692
1998,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,8.888889,9.203704,7.481481,8.759259,7.634037,190780330
1998,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,8.796296,10.388889,7.638889,9,7.850019,193770459
1998,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,8.722222,10.555556,6.805556,10.083333,8.79493,189840600
1999,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,9.972222,15.277778,9.944444,13.444444,11.730814,223144650
1999,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,13.638889,15.722222,13.027778,13.833333,12.073216,196931025
1999,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,14,14.861111,9.583333,10.125,8.841481,241767450
1999,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,10.125,12.541667,10,10.75,9.387252,182206050
2000,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,10.791667,13.916667,10,13.875,12.120494,215253450
2000,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,13.75,15.166667,12.375,12.625,11.035533,133734900
2000,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,12.833333,16.666668,12.75,16.166668,14.13131,159976200
2000,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,16.166668,23.326668,15.75,22.353333,19.544273,180465450
2001,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,22.166668,23.32,16,17.75,15.526475,211214350
2001,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,18,20.030001,16.549999,18.49,16.173779,152428700
2001,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,18.549999,20.23,11.25,14.84,12.986684,200377600
2001,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,14.9,20,14.52,18.48,16.172102,191700700
2002,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,18.25,22,17.17,19.35,16.941935,166401000
2002,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,18.85,19.35,14.85,16.16,14.14892,163841200
2002,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,16.059999,16.08,10.9,13.06,11.442005,226013800
2002,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,13.09,16.700001,11.23,13.9,12.177938,161844700
2003,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,14.1,15.33,11.72,14.36,12.584822,144795500
2003,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,14.37,17.700001,14.09,17.200001,15.079737,151637700
2003,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,17.1,18.99,15.86,17.700001,15.527531,162977600
2003,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,17.700001,19.690001,15.3,16.139999,14.159,179430700
2004,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,16.219999,16.6,12.88,14.21,12.469365,306652200
2004,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,14.25,17.059999,13.56,16.77,14.721051,217061600
2004,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,16.629999,16.85,13.18,13.62,11.963782,203071300
2004,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,13.62,16.75,13.45,16.280001,14.30032,199224800
2005,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,16.34,16.450001,13.6,14.24,12.512333,228301900
2005,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,14.24,15.5,13.56,13.93,12.24437,257241000
2005,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,13.92,14.85,13.05,14.85,13.062353,235091500
2005,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,14.78,16.950001,14.54,16.43,14.452155,227977500
2006,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,16.370001,18.1,15.51,17.99,15.833829,232385400
2006,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,17.99,18.200001,15.1,16.370001,14.407997,225099600
2006,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,16.41,18.200001,15.66,16.66,14.672136,308961900
2006,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,16.77,17.030001,14.61,15.32,13.49203,443580700
2007,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,15.46,16.58,14.5,14.7,12.954351,491000100
2007,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,14.75,15.9,14.03,14.91,13.139414,563294800
2007,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,14.84,16.959999,14.21,14.8,13.051332,484349900
2007,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,14.65,15.06,12.12,12.2,10.758531,340464800
2008,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,12.18,13.1,11.02,12.4,10.943097,539579900
2008,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,12.52,14.89,11.75,13.04,11.507904,550617100
2008,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,12.91,16.77,12.68,14.51,12.814032,738758100
2008,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,14.39,14.97,7.05,8.62,7.61247,749255300
2009,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,8.61,9.95,4.95,6.33,5.59761,763743000
2009,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,6.27,7.75,6.02,6.73,5.95133,576348400
2009,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,6.75,10.2,6.4,9.6,8.495432,586031700
2009,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,9.55,11.78,8.1,11.43,10.121061,600464200
2010,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,11.4,13.42,10.91,13.22,11.711873,605320600
2010,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,13.37,13.97,11.06,11.11,9.846454,606272900
2010,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,11.05,14.16,10.42,13.07,11.593607,416636800
2010,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,13.23,14.32,12.31,12.98,11.513773,340488100
2011,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,13.03,13.59,11.41,12.63,11.207619,494752800
2011,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,12.74,12.87,10.68,11.42,10.138171,601929600
2011,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,11.44,11.65,7.79,8.04,7.145196,705690300
2011,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,8.02,9.28,7.15,8.56,7.607327,534689800
2012,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,8.72,10.05,8.03,8.24,7.331418,402195400
2012,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,8.22,9.42,7.76,9.22,8.203362,618519000
2012,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,9.3,9.82,8.45,8.77,7.820283,497906600
2012,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,8.78,10.61,8.68,10.24,9.131095,405489800
2013,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,10.45,13.58,10.36,13.48,12.032972,456132100
2013,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,13.47,14.56,12.45,12.89,11.515873,484004000
2013,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,12.96,14.82,12.58,14.56,13.081808,363150000
2013,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,14.58,19,14.48,18.84,16.927279,425279000
2014,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,18.85,24.17,18.780001,23.610001,21.258984,498213100
2014,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,23.73,27.700001,22.35,26.860001,24.228815,387349600
2014,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,27.18,35.490002,25.860001,33.77,30.590727,393944500
2014,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,32.970001,43.189999,28.4,42.32,38.335785,623585500
2015,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,42.689999,47.169998,38.259998,44.299999,40.186607,471006800
2015,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,44.07,44.189999,33.02,33.09,30.058275,564937600
2015,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,33.860001,40.869999,31.360001,38.040001,34.689163,523491400
2015,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,37.82,51.34,37,43.060001,39.266956,402653000
2016,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,41.700001,45.389999,33.959999,44.799999,40.915596,436166600
2016,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,44.400002,48,36.48,39.209999,35.874409,418283100
2016,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,39.259998,45,35.419998,38.889999,35.76416,447456700
2016,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,38.849998,51.310001,36.91,49.84,45.834038,464481900
2017,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,50.400002,59.68,48.709999,53.759998,49.544224,361253700
2017,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,53.720001,62.75,52.880001,62.139999,57.366726,285789200
2017,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,62.52,64.389999,49.759998,55.98,51.908348,350574200
2017,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,56.02,66.989998,52.779999,65.449997,60.689552,295402500
2018,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,65.910004,66.519997,54.009998,57.279999,53.221577,316086600
2018,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,57.189999,57.189999,49.93,50.880001,47.376472,386740500
2018,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,50.630001,64.019997,50.5,62.450001,58.482304,267759600
2018,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,62.610001,63.200001,44.279999,46.48,43.526939,336229700
2019,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,46.049999,58.77,44.610001,51.91,48.755428,341403700
2019,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,52.27,54.860001,47.400002,50.779999,47.836281,223932000
2019,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,51.200001,56.490002,48.09,54.009998,51.253582,228887200
2019,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,54.290001,58.5,51.189999,53.98,51.225109,218566100
2020,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,54.380001,58.830002,29.15,35.610001,33.902645,441915200
2020,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,34.049999,42.349998,22.469999,34.18,32.666443,1583652400
2020,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,35.290001,42.880001,30.24,37.5,35.839436,806604100
2020,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,37.959999,49.529999,36.049999,46.610001,44.546024,568088100
2021,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,46.48,62.759998,43.720001,61.060001,58.356159,502855200
2021,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,61.27,64.75,52.549999,53.09,50.739082,369127800
2021,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,53.599998,54.400002,46.950001,51.43,49.152584,466188100
2021,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,53.77,56.330002,38.66,42.84,40.942966,568682900
2022,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,43.169998,47.740002,36.75,45.799999,43.771893,500637800
2022,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,45.919998,50.099998,34.360001,36.119999,34.520542,369018400
2022,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,36.09,41.759998,30.790001,30.84,29.474352,363879600
2022,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,30.84,40.380001,30.200001,33.669998,32.179028,379595500
2023,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,33.82,37.709999,28.950001,32.540001,31.259466,423979200
2023,2,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,32.07,36.240002,28.4,36.209999,34.971504,443207100
2023,3,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,36.029999,39.529999,26.459999,27.07,26.282242,468531900
2023,4,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,27.110001,30.49,21.91,28.879999,28.20113,518750600
2024,1,WN,19393,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,28.6,35.18,27.25,29.190001,28.678715,513184000
2011,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,2,11.68,12.33,11.48,11.99,10.850072,10729100
2011,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,2,12.08,14.43,10.18,12.5,11.311584,13012300
2011,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,2,12.34,17.48,11.42,15.6,14.116858,12315300
2012,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,2,15.7,20.700001,13.9,20.07,18.16188,42864400
2012,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,2,19.92,24.75,17.41,19.459999,17.609875,49881400
2012,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,2,19.040001,23.129999,15.85,17.08,15.456149,48943000
2012,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,2,17.049999,18,15.64,17.73,16.044352,27850900
2013,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,18,26.870001,17.4,25.360001,22.948944,32574500
2013,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,25.129999,33.75,24.299999,31.719999,28.704275,44192200
2013,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,31.799999,36.830002,29.65,34.27,31.011845,47630900
2013,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,34.330002,47.619999,32.5,45.41,41.092731,52599700
2014,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,45.360001,63.889999,43.34,59.400002,53.752659,57474100
2014,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,59.700001,64.940002,53.25,63.240002,57.227573,67631000
2014,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,63.389999,74,60.880001,69.139999,62.566643,43388000
2014,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,68.339996,85.349998,52.75,75.580002,68.394386,95230000
2015,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,76.559998,83.449997,68.510002,77.360001,70.005135,64053600
2015,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,76.480003,78.959999,59.700001,62.099998,56.19595,79866500
2015,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,63.740002,64.809998,46.27,47.299999,42.803036,80346900
2015,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,47.389999,51.279999,32.73,39.849998,36.061329,136421400
2016,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,38.919998,51.630001,35.169998,47.98,43.418388,102890600
2016,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,47.610001,53.529999,38.849998,44.869999,40.604065,71699200
2016,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,44.869999,50.09,37.169998,42.529999,38.486538,81162800
2016,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,42.48,60.400002,41.419998,57.860001,52.359058,71128700
2017,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,57.150002,58.990002,48.290001,53.07,48.024467,65424500
2017,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,53.07,60.279999,50.68,51.650002,46.739464,70032600
2017,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,51.98,53.84,30.32,33.41,30.233603,117117600
2017,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,33.52,45.68,32.990002,44.849998,40.585964,103000600
2018,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,44.700001,48.810001,36.77,37.779999,34.188141,87439700
2018,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,37.59,39.740002,34.360001,36.349998,32.894085,81542100
2018,3,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,36.099998,49.630001,35.66,46.970001,42.50441,71682200
2018,4,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,46.900002,65.349998,42.830002,57.919998,52.413364,84938700
2019,1,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,57.169998,64.760002,51.049999,52.860001,47.834435,77390900
2019,2,NK,20416,Spirit Air Lines,NK,Spirit Air Lines,3,53.43,58.549999,45.849998,47.73,43.19215,59565400
